team,player,created_at_utc,games,minutes_avg,minutes_l3,minutes_l5,points_avg,points_l3,points_l5,rebounds_avg,rebounds_l3,rebounds_l5,dreb_avg,dreb_l3,dreb_l5,assists_avg,assists_l3,assists_l5,threes_avg,threes_l3,threes_l5,turnovers_avg,turnovers_l3,turnovers_l5,fga_avg,fga_l3,fga_l5,fta_avg,fta_l3,fta_l5,scoring_dependency,dash_gp,dash_w,dash_l,dash_w_pct,dash_min,dash_pts,dash_reb,dash_ast,dash_plus_minus
DAL,Awak Kuier,2026-07-09T13:59:53.771104+00:00,19,17.69473684210526,20.866666666666664,19.94,6.0,8.333333333333334,7.0,3.4210526315789473,6.0,4.6,2.5789473684210527,4.333333333333333,3.4,1.0526315789473684,2.3333333333333335,1.6,0.7368421052631579,1.6666666666666667,1.0,1.105263157894737,0.3333333333333333,0.6,4.578947368421052,5.666666666666667,5.8,1.1578947368421053,0.6666666666666666,0.4,0.07021297418502928,19.0,12.0,7.0,0.632,17.7,6.0,3.4,1.1,3.5
DAL,Aziaha James,2026-07-09T13:59:53.776812+00:00,60,15.946666666666664,10.299999999999999,11.04,7.283333333333333,4.0,4.4,2.816666666666667,2.3333333333333335,1.8,1.9833333333333334,2.0,1.6,1.5,0.0,0.6,0.7,0.3333333333333333,0.2,0.8833333333333333,0.6666666666666666,1.2,7.1,4.333333333333333,4.4,1.5333333333333334,0.3333333333333333,1.0,0.08538015946690856,22.0,14.0,8.0,0.636,12.9,6.9,2.6,1.4,0.9
DAL,Azzi Fudd,2026-07-09T13:59:53.783001+00:00,21,30.585714285714282,32.06666666666666,33.220000000000006,13.238095238095237,11.0,12.2,1.7619047619047619,2.3333333333333335,1.8,1.2857142857142858,1.3333333333333333,1.0,1.8095238095238095,3.3333333333333335,2.8,1.8095238095238095,1.6666666666666667,2.0,1.0952380952380953,1.6666666666666667,1.6,11.523809523809524,12.0,13.6,0.7619047619047619,0.3333333333333333,0.4,0.148084367872115,21.0,14.0,7.0,0.667,30.6,13.2,1.8,1.8,5.7
DAL,Christyn Williams,2026-07-09T13:59:53.788900+00:00,4,11.149999999999999,10.333333333333334,11.149999999999999,4.25,5.0,4.25,1.0,1.3333333333333333,1.0,0.5,0.6666666666666666,0.5,0.75,0.6666666666666666,0.75,0.25,0.3333333333333333,0.25,0.25,0.3333333333333333,0.25,4.0,4.333333333333333,4.0,1.5,2.0,1.5,0.05624204941759755,4.0,1.0,3.0,0.25,11.2,4.3,1.0,0.8,-14.0
DAL,Costanza Verona,2026-07-09T13:59:53.794568+00:00,1,5.8,5.8,5.8,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.05263157894736842,1.0,0.0,1.0,0.0,5.8,4.0,0.0,2.0,-4.0
DAL,DiJonai Carrington,2026-07-09T13:59:53.800058+00:00,20,24.830000000000005,19.46666666666667,20.639999999999997,10.4,7.0,7.8,5.05,5.0,4.6,3.0,4.666666666666667,3.8,1.8,1.6666666666666667,1.2,0.65,0.0,0.0,2.45,2.0,1.6,10.45,7.0,8.4,2.85,1.6666666666666667,1.4,0.1255790554376292,,,,,,,,,
DAL,Diamond Miller,2026-07-09T13:59:53.805762+00:00,15,12.726666666666668,12.333333333333334,17.380000000000003,3.8666666666666667,2.3333333333333335,5.0,2.0,3.3333333333333335,3.6,1.5333333333333334,3.0,2.4,1.0666666666666667,0.6666666666666666,1.0,0.2,0.3333333333333333,0.2,0.9333333333333333,0.6666666666666666,1.0,4.733333333333333,3.6666666666666665,7.4,0.8666666666666667,0.6666666666666666,1.0,0.0499015577009535,40.0,23.0,17.0,0.575,10.9,4.0,1.3,0.8,-2.6
DAL,Grace Berger,2026-07-09T13:59:53.811538+00:00,18,22.350000000000005,24.566666666666666,27.3,3.5555555555555554,3.6666666666666665,4.4,3.4444444444444446,4.0,3.8,2.8333333333333335,2.3333333333333335,2.6,3.1666666666666665,3.0,3.6,0.1111111111111111,0.3333333333333333,0.2,1.0,0.6666666666666666,1.0,4.722222222222222,4.666666666666667,4.8,0.8333333333333334,0.0,0.6,0.04428741955897282,19.0,4.0,15.0,0.211,22.0,3.4,3.3,3.1,-6.9
DAL,Haley Jones,2026-07-09T13:59:53.817213+00:00,24,22.75,29.033333333333335,26.580000000000002,8.125,10.0,11.4,3.75,4.333333333333333,4.4,3.0833333333333335,4.0,3.4,2.5,5.0,4.2,0.4583333333333333,0.3333333333333333,0.6,1.9166666666666667,4.0,2.8,7.333333333333333,8.666666666666666,8.8,1.4583333333333333,2.0,2.0,0.09892703043430025,5.0,2.0,3.0,0.4,11.3,5.2,2.2,1.0,-2.0
DAL,JJ Quinerly,2026-07-09T13:59:53.822906+00:00,36,15.330555555555556,10.333333333333334,16.880000000000003,6.166666666666667,2.3333333333333335,4.4,1.7777777777777777,1.0,1.2,1.2777777777777777,1.0,1.2,2.2222222222222223,1.0,3.2,0.5833333333333334,0.0,0.6,1.4444444444444444,0.6666666666666666,1.6,5.305555555555555,2.6666666666666665,4.4,1.25,0.3333333333333333,0.6,0.07527236369060994,2.0,1.0,1.0,0.5,6.2,1.0,0.5,1.0,-2.0
DAL,Jessica Shepard,2026-07-09T13:59:53.828685+00:00,22,32.46363636363636,32.86666666666667,33.6,14.590909090909092,16.666666666666668,16.0,11.454545454545455,11.0,12.6,8.363636363636363,7.666666666666667,9.2,5.318181818181818,5.0,4.4,0.0,0.0,0.0,1.8636363636363635,3.0,2.8,10.181818181818182,12.333333333333334,10.8,3.590909090909091,2.6666666666666665,3.2,0.16482463824710233,22.0,14.0,8.0,0.636,32.5,14.6,11.5,5.3,2.5
DAL,Kaila Charles,2026-07-09T13:59:53.834317+00:00,17,15.852941176470589,18.666666666666668,18.259999999999998,5.294117647058823,2.6666666666666665,5.2,4.0,5.333333333333333,4.8,2.5294117647058822,4.0,3.6,1.0588235294117647,2.0,1.6,0.5882352941176471,0.0,0.6,0.9411764705882353,1.0,1.0,4.705882352941177,4.666666666666667,6.0,1.588235294117647,1.3333333333333333,1.8,0.06287850343020417,,,,,,,,,
DAL,Li Yueru,2026-07-09T13:59:53.839963+00:00,37,15.151351351351348,6.433333333333334,9.02,5.54054054054054,1.6666666666666667,4.0,4.486486486486487,2.0,2.0,2.7837837837837838,1.6666666666666667,1.2,0.8378378378378378,0.0,0.6,0.5945945945945946,0.3333333333333333,0.6,0.8108108108108109,1.0,0.6,4.45945945945946,1.0,2.6,1.6216216216216217,0.6666666666666666,0.6,0.06555839400982069,15.0,11.0,4.0,0.733,7.9,2.9,2.6,0.5,1.3
DAL,Liatu King,2026-07-09T13:59:53.845712+00:00,2,8.0,8.0,8.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.5,0.0,0.0,0.0,0.013888888888888888,14.0,5.0,9.0,0.357,9.7,2.7,2.1,0.3,-1.0
DAL,Luisa Geiselsoder,2026-07-09T13:59:53.851350+00:00,28,22.432142857142853,19.23333333333333,23.340000000000003,6.857142857142857,3.3333333333333335,5.2,4.75,4.666666666666667,4.6,3.892857142857143,4.333333333333333,4.2,1.5714285714285714,1.0,1.6,1.1071428571428572,0.6666666666666666,1.2,1.0,2.0,1.6,6.392857142857143,5.333333333333333,6.6,0.39285714285714285,0.0,0.0,0.08347078693083561,28.0,5.0,23.0,0.179,22.4,6.9,4.8,1.6,-4.8
DAL,Maddy Siegrist,2026-07-09T13:59:53.857099+00:00,47,21.382978723404257,14.966666666666667,14.080000000000002,9.787234042553191,7.0,6.0,3.6382978723404253,2.6666666666666665,1.8,2.127659574468085,1.6666666666666667,1.2,0.7659574468085106,0.6666666666666666,0.6,0.8723404255319149,0.3333333333333333,0.4,0.44680851063829785,0.6666666666666666,0.4,8.0,3.6666666666666665,3.8,1.6170212765957446,3.0,1.8,0.1191182502259674,21.0,13.0,8.0,0.619,14.4,6.2,2.9,0.7,2.7
DAL,Myisha Hines-Allen,2026-07-09T13:59:53.863153+00:00,40,22.055,31.333333333333332,30.560000000000002,7.55,11.333333333333334,10.4,6.0,11.333333333333334,9.6,4.55,7.333333333333333,7.0,2.9,5.666666666666667,4.2,0.4,0.3333333333333333,0.4,2.175,2.0,2.2,6.225,12.0,11.0,2.075,3.6666666666666665,3.0,0.09310462224998806,40.0,9.0,31.0,0.225,22.1,7.6,6.0,2.9,-2.4
DAL,NaLyssa Smith,2026-07-09T13:59:53.869165+00:00,18,19.09444444444445,22.23333333333333,23.2,6.722222222222222,5.0,6.8,4.944444444444445,7.0,7.4,3.3333333333333335,4.666666666666667,5.2,0.7777777777777778,1.0,1.0,0.1111111111111111,0.0,0.0,0.9444444444444444,1.6666666666666667,1.8,5.944444444444445,6.333333333333333,7.0,2.611111111111111,2.0,2.0,0.08400693847693835,,,,,,,,,
DAL,Odyssey Sims,2026-07-09T13:59:53.874956+00:00,13,15.515384615384617,10.4,11.379999999999999,5.538461538461538,4.0,2.8,0.8461538461538461,0.6666666666666666,1.0,0.8461538461538461,0.6666666666666666,1.0,2.3846153846153846,1.3333333333333333,1.6,0.38461538461538464,0.0,0.0,1.3076923076923077,0.6666666666666666,0.8,4.538461538461538,3.6666666666666665,3.4,1.2307692307692308,1.3333333333333333,1.2,0.06448873693812635,13.0,10.0,3.0,0.769,15.5,5.5,0.8,2.4,-0.8
DAL,Paige Bueckers,2026-07-09T13:59:53.880964+00:00,57,33.25263157894737,33.53333333333333,34.74,19.50877192982456,20.666666666666668,22.4,3.982456140350877,5.666666666666667,4.4,3.3508771929824563,4.666666666666667,3.8,5.631578947368421,6.666666666666667,6.0,1.3333333333333333,1.3333333333333333,1.2,2.017543859649123,2.3333333333333335,2.4,15.070175438596491,15.0,16.2,3.8771929824561404,4.333333333333333,3.8,0.23107017910907188,21.0,14.0,7.0,0.667,33.1,20.0,4.0,6.0,3.9
DAL,Serena Sundell,2026-07-09T13:59:53.887002+00:00,3,7.233333333333333,7.233333333333333,7.233333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,7.2,0.0,0.3,0.0,-6.3
DAL,Sug Sutton,2026-07-09T13:59:53.892765+00:00,8,10.3625,6.3999999999999995,7.3,3.25,2.0,1.8,0.625,0.3333333333333333,0.6,0.625,0.3333333333333333,0.6,1.375,0.6666666666666666,0.8,0.375,0.0,0.2,0.625,0.3333333333333333,0.8,2.625,2.3333333333333335,1.8,0.25,0.0,0.0,0.03797619390848369,11.0,6.0,5.0,0.545,13.8,5.5,0.9,2.5,-1.9
DAL,Teaira McCowan,2026-07-09T13:59:53.898590+00:00,17,12.876470588235295,10.833333333333334,8.919999999999998,5.588235294117647,6.666666666666667,5.4,4.588235294117647,5.666666666666667,4.0,2.823529411764706,3.3333333333333335,2.4,0.5882352941176471,0.6666666666666666,0.8,0.058823529411764705,0.0,0.0,0.9411764705882353,1.0,0.8,3.9411764705882355,4.0,3.6,1.7058823529411764,3.3333333333333335,2.4,0.06917101559262519,17.0,3.0,14.0,0.176,12.9,5.6,4.6,0.6,-2.4
DAL,Tyasha Harris,2026-07-09T13:59:53.904295+00:00,5,16.48,15.433333333333335,16.48,4.6,5.333333333333333,4.6,1.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.8,2.6,2.3333333333333335,2.6,1.0,1.3333333333333333,1.0,0.6,0.0,0.6,3.6,3.6666666666666665,3.6,0.4,0.6666666666666666,0.4,0.05902004620314479,5.0,1.0,4.0,0.2,16.5,4.6,1.0,2.6,3.0
GSV,Aerial Powers,2026-07-09T13:59:53.909914+00:00,2,3.5500000000000003,3.5500000000000003,3.5500000000000003,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.011494252873563218,,,,,,,,,
GSV,Ashten Prechtel,2026-07-09T13:59:53.915308+00:00,1,4.8,4.8,4.8,5.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.05154639175257732,1.0,1.0,0.0,1.0,4.8,5.0,1.0,0.0,-2.0
GSV,Bree Hall,2026-07-09T13:59:53.921010+00:00,3,4.133333333333333,4.133333333333333,4.133333333333333,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.011494252873563218,,,,,,,,,
GSV,Carla Leite,2026-07-09T13:59:53.926906+00:00,37,17.22432432432432,8.966666666666667,12.9,7.243243243243243,0.3333333333333333,4.4,1.2972972972972974,0.3333333333333333,0.6,1.054054054054054,0.3333333333333333,0.4,2.027027027027027,1.3333333333333333,2.4,0.35135135135135137,0.0,0.0,1.5405405405405406,1.0,2.0,6.0,2.3333333333333335,4.0,2.675675675675676,0.6666666666666666,2.0,0.09155575076499343,37.0,19.0,18.0,0.514,17.2,7.2,1.3,2.0,1.9
GSV,Cecilia Zandalasini,2026-07-09T13:59:53.932853+00:00,38,20.652631578947368,17.400000000000002,17.54,9.368421052631579,6.0,6.4,2.3947368421052633,1.6666666666666667,1.8,2.1052631578947367,1.0,1.4,1.6578947368421053,1.3333333333333333,1.6,1.5789473684210527,0.6666666666666666,0.6,1.4736842105263157,2.3333333333333335,2.2,7.552631578947368,7.0,6.0,1.5263157894736843,0.6666666666666666,1.0,0.11937268297672589,19.0,14.0,5.0,0.737,17.6,8.3,1.8,1.6,0.5
GSV,Chloe Bibby,2026-07-09T13:59:53.938675+00:00,5,13.2,7.5,13.2,6.4,3.0,6.4,2.8,2.3333333333333335,2.8,2.2,2.0,2.2,0.6,0.0,0.6,1.6,1.0,1.6,0.0,0.0,0.0,5.4,2.3333333333333335,5.4,0.4,0.0,0.4,0.07471022261217526,,,,,,,,,
GSV,Gabby Williams,2026-07-09T13:59:53.944370+00:00,23,25.52608695652174,20.833333333333332,20.979999999999997,14.956521739130435,9.333333333333334,10.2,3.4782608695652173,1.6666666666666667,2.2,2.739130434782609,1.6666666666666667,2.2,2.1739130434782608,1.3333333333333333,1.4,1.826086956521739,1.6666666666666667,1.2,1.565217391304348,1.0,1.4,12.652173913043478,9.666666666666666,9.8,3.6956521739130435,0.3333333333333333,3.2,0.18263138563253972,23.0,16.0,7.0,0.696,25.5,15.0,3.5,2.2,3.0
GSV,Iliana Rupert,2026-07-09T13:59:53.950164+00:00,21,23.17142857142857,25.233333333333334,25.920000000000005,9.285714285714286,9.666666666666666,8.2,3.857142857142857,5.666666666666667,5.0,2.857142857142857,4.0,3.4,1.5714285714285714,1.6666666666666667,2.0,2.1904761904761907,2.3333333333333335,1.8,0.9523809523809523,1.3333333333333333,1.2,7.285714285714286,7.666666666666667,7.6,0.7619047619047619,1.3333333333333333,0.8,0.12348809578249217,21.0,13.0,8.0,0.619,23.2,9.3,3.9,1.6,3.5
GSV,Janelle Salaun,2026-07-09T13:59:53.956427+00:00,59,25.305084745762713,22.866666666666664,20.94,11.932203389830509,16.0,13.2,4.661016949152542,3.0,4.0,3.694915254237288,2.0,2.8,1.1355932203389831,0.3333333333333333,0.4,2.0508474576271185,3.3333333333333335,2.4,1.2372881355932204,1.0,0.6,10.016949152542374,10.666666666666666,9.4,2.135593220338983,3.3333333333333335,2.8,0.14938299514409856,23.0,16.0,7.0,0.696,22.6,12.9,4.0,1.0,3.1
GSV,Julie Vanloo,2026-07-09T13:59:53.962235+00:00,9,20.0,23.23333333333333,22.02,4.555555555555555,4.666666666666667,4.4,1.8888888888888888,2.3333333333333335,1.6,1.6666666666666667,2.3333333333333335,1.6,4.111111111111111,6.0,6.0,0.8888888888888888,0.3333333333333333,0.6,2.5555555555555554,3.0,2.8,5.333333333333333,5.0,4.8,0.6666666666666666,1.6666666666666667,1.2,0.062319207223308845,,,,,,,,,
GSV,Juste Jocyte,2026-07-09T13:59:53.967874+00:00,8,7.012499999999999,3.3666666666666667,5.9799999999999995,3.0,1.0,2.2,0.625,0.6666666666666666,0.8,0.625,0.6666666666666666,0.8,0.875,0.3333333333333333,0.4,0.625,0.0,0.4,0.75,0.3333333333333333,0.6,3.125,1.6666666666666667,3.4,0.5,0.6666666666666666,0.4,0.03398931710929842,8.0,5.0,3.0,0.625,7.0,3.0,0.6,0.9,2.0
GSV,Kaila Charles,2026-07-09T13:59:53.973623+00:00,41,19.51707317073171,22.666666666666668,21.66,6.585365853658536,6.666666666666667,7.0,4.634146341463414,6.0,4.8,3.1951219512195124,3.0,2.6,1.170731707317073,2.3333333333333335,1.6,0.7073170731707317,0.3333333333333333,0.2,1.0975609756097562,1.0,0.6,5.951219512195122,7.666666666666667,7.4,1.2195121951219512,2.0,2.0,0.08417997669599218,23.0,16.0,7.0,0.696,19.7,6.0,4.7,1.3,4.5
GSV,Kaitlyn Chen,2026-07-09T13:59:53.979895+00:00,47,12.389361702127662,17.5,16.580000000000002,4.531914893617022,11.333333333333334,11.0,1.127659574468085,0.6666666666666666,1.0,0.8297872340425532,0.3333333333333333,0.6,1.3404255319148937,3.0,2.4,0.3829787234042553,0.3333333333333333,0.4,0.8297872340425532,0.6666666666666666,1.2,3.595744680851064,7.666666666666667,7.4,0.6595744680851063,1.0,1.4,0.05617406972680018,23.0,16.0,7.0,0.696,14.6,7.2,1.3,1.7,1.0
GSV,Kate Martin,2026-07-09T13:59:53.985917+00:00,42,16.359523809523814,12.733333333333334,14.66,6.214285714285714,0.6666666666666666,4.4,2.6666666666666665,3.0,3.2,2.1904761904761907,2.0,2.4,0.9523809523809523,0.6666666666666666,0.6,1.3571428571428572,0.0,1.0,0.8095238095238095,0.3333333333333333,0.6,6.333333333333333,4.333333333333333,5.2,0.9761904761904762,0.0,1.4,0.07954956726678866,42.0,22.0,20.0,0.524,16.4,6.2,2.7,1.0,-0.6
GSV,Kayla Thornton,2026-07-09T13:59:53.992429+00:00,45,27.67555555555555,21.166666666666668,21.640000000000004,11.022222222222222,6.333333333333333,6.0,6.022222222222222,4.333333333333333,3.8,4.333333333333333,3.0,3.0,1.0888888888888888,0.6666666666666666,0.4,1.6666666666666667,1.0,1.0,1.1555555555555554,0.6666666666666666,0.8,10.022222222222222,6.666666666666667,6.4,2.6,2.0,1.4,0.13520627760063572,23.0,16.0,7.0,0.696,25.3,8.2,5.1,0.7,5.3
GSV,Kiah Stokes,2026-07-09T13:59:53.998242+00:00,23,22.182608695652174,21.433333333333334,23.38,3.608695652173913,3.6666666666666665,5.0,5.043478260869565,6.333333333333333,5.4,4.217391304347826,5.333333333333333,4.6,1.2608695652173914,1.0,0.8,0.5217391304347826,1.0,1.0,0.5652173913043478,1.0,1.0,3.0869565217391304,3.3333333333333335,3.6,0.6521739130434783,0.0,0.8,0.045305006895303646,23.0,16.0,7.0,0.696,22.2,3.6,5.0,1.3,0.3
GSV,Kyara Linskens,2026-07-09T13:59:54.004087+00:00,4,6.7,7.699999999999999,6.7,1.0,1.3333333333333333,1.0,1.5,2.0,1.5,1.25,1.6666666666666667,1.25,0.25,0.3333333333333333,0.25,0.0,0.0,0.0,0.5,0.3333333333333333,0.5,1.25,1.6666666666666667,1.25,0.0,0.0,0.0,0.0113607188703466,4.0,2.0,2.0,0.5,6.7,1.0,1.5,0.3,1.8
GSV,Laeticia Amihere,2026-07-09T13:59:54.009801+00:00,48,12.677083333333334,13.933333333333332,13.280000000000001,4.541666666666667,1.6666666666666667,1.0,4.020833333333333,4.0,4.0,2.6875,2.6666666666666665,2.4,1.0208333333333333,0.6666666666666666,1.2,0.125,0.0,0.0,1.0208333333333333,1.3333333333333333,1.4,3.4166666666666665,1.0,1.2,2.0,1.0,0.6,0.05718805023005505,19.0,14.0,5.0,0.737,11.8,3.3,3.6,1.2,3.0
GSV,Miela Sowah,2026-07-09T13:59:54.015632+00:00,2,2.9000000000000004,2.9000000000000004,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.9,0.0,0.0,0.0,-5.0
GSV,Monique Billings,2026-07-09T13:59:54.021256+00:00,26,18.25,19.5,20.26,7.3076923076923075,5.333333333333333,6.4,4.461538461538462,2.3333333333333335,3.4,3.0384615384615383,1.6666666666666667,2.2,0.5384615384615384,0.6666666666666666,1.0,0.38461538461538464,0.6666666666666666,0.4,0.8076923076923077,0.3333333333333333,0.8,5.8076923076923075,3.6666666666666665,5.6,2.0384615384615383,0.6666666666666666,1.8,0.09390848800964643,26.0,12.0,14.0,0.462,18.2,7.3,4.5,0.5,-0.4
GSV,Nadia Fingall,2026-07-09T13:59:54.027164+00:00,3,2.5666666666666664,2.5666666666666664,2.5666666666666664,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0091324200913242,3.0,2.0,1.0,0.667,2.6,0.7,0.3,0.0,-2.0
GSV,Ndjakalenga Mwenentanda,2026-07-09T13:59:54.032795+00:00,5,2.58,3.466666666666667,2.58,0.0,0.0,0.0,0.4,0.6666666666666666,0.4,0.2,0.3333333333333333,0.2,0.4,0.6666666666666666,0.4,0.0,0.0,0.0,0.2,0.3333333333333333,0.2,0.2,0.3333333333333333,0.2,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0.8,2.6,0.0,0.4,0.4,0.6
GSV,Stephanie Talbot,2026-07-09T13:59:54.038495+00:00,16,16.73125,16.266666666666666,18.94,3.5625,5.666666666666667,6.0,3.3125,2.0,3.4,2.4375,1.6666666666666667,2.2,2.0,2.3333333333333335,2.4,0.5,1.0,1.2,1.1875,0.6666666666666666,0.8,3.6875,4.333333333333333,5.2,0.875,0.6666666666666666,0.4,0.045985946908921924,,,,,,,,,
GSV,Temi Fagbenle,2026-07-09T13:59:54.044765+00:00,39,23.723076923076924,29.599999999999998,27.82,7.384615384615385,8.666666666666666,9.4,4.871794871794871,4.333333333333333,3.8,3.076923076923077,1.3333333333333333,1.8,1.564102564102564,0.6666666666666666,0.8,0.3076923076923077,0.3333333333333333,0.4,1.4871794871794872,1.3333333333333333,1.0,6.384615384615385,8.333333333333334,8.0,0.9230769230769231,0.6666666666666666,0.8,0.09803921031663113,39.0,20.0,19.0,0.513,23.7,7.4,4.9,1.6,0.1
GSV,Tiffany Hayes,2026-07-09T13:59:54.050576+00:00,47,21.80851063829787,16.9,18.119999999999997,9.574468085106384,5.333333333333333,7.2,2.702127659574468,0.6666666666666666,1.0,2.2127659574468086,0.3333333333333333,0.6,2.595744680851064,2.0,2.6,1.1063829787234043,0.6666666666666666,0.8,1.4680851063829787,0.3333333333333333,1.2,7.425531914893617,5.666666666666667,6.2,2.702127659574468,0.6666666666666666,1.4,0.12112791535802385,21.0,15.0,6.0,0.714,15.5,7.0,1.3,2.1,1.3
GSV,Veronica Burton,2026-07-09T13:59:54.056704+00:00,67,28.87014925373134,24.866666666666664,24.84,11.970149253731343,11.333333333333334,10.4,4.014925373134329,2.0,2.6,2.91044776119403,1.6666666666666667,2.2,5.7611940298507465,4.333333333333333,4.6,1.3432835820895523,1.0,0.8,1.9850746268656716,1.6666666666666667,1.4,9.029850746268657,7.0,7.6,4.208955223880597,4.333333333333333,3.2,0.15048965814542328,23.0,16.0,7.0,0.696,27.9,12.0,3.3,5.3,5.5
IND,Aari McDonald,2026-07-09T13:59:54.062610+00:00,20,26.275,28.866666666666664,29.420000000000005,9.8,9.333333333333334,14.0,2.35,3.6666666666666665,3.0,1.9,3.0,2.6,4.7,6.0,5.6,1.2,1.0,2.0,2.3,2.3333333333333335,3.4,7.7,9.333333333333334,9.8,2.55,1.0,3.4,0.11861727044633381,20.0,12.0,8.0,0.6,26.3,9.8,2.4,4.7,2.1
IND,Aerial Powers,2026-07-09T13:59:54.068890+00:00,8,19.9375,22.766666666666666,21.380000000000003,9.0,11.0,11.2,4.625,2.6666666666666665,3.4,3.5,2.3333333333333335,2.6,2.375,2.3333333333333335,2.6,0.875,1.3333333333333333,1.0,1.375,1.0,0.8,7.875,8.0,9.0,2.125,2.3333333333333335,2.8,0.11298011555289361,10.0,7.0,3.0,0.7,16.7,7.4,3.9,2.0,4.7
IND,Aliyah Boston,2026-07-09T13:59:54.074781+00:00,63,29.228571428571435,28.8,27.639999999999997,15.619047619047619,19.333333333333332,15.8,8.333333333333334,8.666666666666666,8.8,6.031746031746032,6.666666666666667,7.0,3.4444444444444446,3.0,3.0,0.4603174603174603,1.6666666666666667,1.6,2.126984126984127,2.0,2.6,11.619047619047619,11.666666666666666,10.8,3.6984126984126986,4.666666666666667,4.2,0.1761825593649735,19.0,11.0,8.0,0.579,27.1,17.1,8.6,2.8,4.2
IND,Bree Hall,2026-07-09T13:59:54.080815+00:00,3,5.233333333333333,5.233333333333333,5.233333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,2.3333333333333335,2.3333333333333335,2.3333333333333335,0.0,0.0,0.0,0.015015015015015015,2.0,1.0,1.0,0.5,5.4,2.5,0.5,0.0,-3.5
IND,Brianna Turner,2026-07-09T13:59:54.086710+00:00,27,8.625925925925925,12.433333333333332,14.860000000000003,1.1111111111111112,2.3333333333333335,2.6,1.8518518518518519,3.6666666666666665,3.8,1.1851851851851851,2.6666666666666665,2.0,0.6296296296296297,1.3333333333333333,1.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6,1.1851851851851851,2.6666666666666665,2.4,0.2962962962962963,1.3333333333333333,0.8,0.013781537351994173,27.0,15.0,12.0,0.556,8.6,1.1,1.9,0.6,-0.5
IND,Caitlin Clark,2026-07-09T13:59:54.093151+00:00,31,30.403225806451612,21.5,25.859999999999996,18.806451612903224,17.333333333333332,20.8,4.419354838709677,2.3333333333333335,2.4,4.225806451612903,2.3333333333333335,2.4,8.290322580645162,6.666666666666667,6.8,2.3870967741935485,2.3333333333333335,2.4,4.806451612903226,3.6666666666666665,4.6,15.258064516129032,12.666666666666666,14.6,4.935483870967742,4.0,5.2,0.2052313836569248,18.0,9.0,9.0,0.5,29.9,20.5,4.0,7.9,1.9
IND,Chloe Bibby,2026-07-09T13:59:54.099094+00:00,9,9.766666666666667,13.5,10.48,3.888888888888889,3.6666666666666665,2.2,1.2222222222222223,2.0,1.4,1.0,1.6666666666666667,1.2,0.4444444444444444,0.3333333333333333,0.2,1.0,1.0,0.6,0.7777777777777778,1.0,0.8,3.111111111111111,4.0,3.0,0.7777777777777778,0.0,0.0,0.04279569638704399,14.0,10.0,4.0,0.714,11.0,4.8,1.8,0.5,1.4
